Timestamp,Label,Value
2026-01-22 04:17:26.323011,nya1,625
2026-01-22 04:17:26.431027,nya1,629
2026-01-22 04:17:26.555222,nya1,633
2026-01-22 04:17:26.680844,nya1,637
2026-01-22 04:17:26.804518,nya1,641
2026-01-22 04:17:26.929703,nya1,645
2026-01-22 04:17:27.055554,nya1,649
2026-01-22 04:17:27.180400,nya1,653
2026-01-22 04:17:27.304788,nya1,657
2026-01-22 04:17:27.429790,nya1,661
2026-01-22 04:17:27.554297,nya1,665
2026-01-22 04:17:27.678026,nya1,669
2026-01-22 04:17:27.802405,nya1,673
2026-01-22 04:17:27.927903,nya1,677
2026-01-22 04:17:28.053984,nya1,681
2026-01-22 04:17:28.177805,nya1,685
2026-01-22 04:17:28.303122,nya1,689
2026-01-22 04:17:28.428375,nya1,693
2026-01-22 04:17:28.555177,nya1,697
2026-01-22 04:17:28.679221,nya1,701
2026-01-22 04:17:28.803856,nya1,705
2026-01-22 04:17:28.929851,nya1,709
2026-01-22 04:17:29.053977,nya1,713
2026-01-22 04:17:29.178619,nya1,717
2026-01-22 04:17:29.302842,nya1,721
2026-01-22 04:17:29.427939,nya1,725
2026-01-22 04:17:29.551078,nya1,729
2026-01-22 04:17:29.675036,nya1,733
2026-01-22 04:17:29.799864,nya1,737
2026-01-22 04:17:29.925489,nya1,741
2026-01-22 04:17:30.050563,nya1,745
2026-01-22 04:17:30.173534,nya1,749
2026-01-22 04:17:30.299026,nya1,753
2026-01-22 04:17:30.425381,nya1,757
2026-01-22 04:17:30.550776,nya1,761
2026-01-22 04:17:30.676174,nya1,765
2026-01-22 04:17:30.802652,nya1,769
2026-01-22 04:17:30.929077,nya1,773
2026-01-22 04:17:31.053785,nya1,777
2026-01-22 04:17:31.178434,nya1,781
2026-01-22 04:17:31.301680,nya1,785
2026-01-22 04:17:31.426899,nya1,789
2026-01-22 04:17:31.552075,nya1,793
2026-01-22 04:17:31.677569,nya1,797
2026-01-22 04:17:31.802366,nya1,801
2026-01-22 04:17:31.926308,nya1,805
2026-01-22 04:17:32.049998,nya1,809
2026-01-22 04:17:32.174321,nya1,813
2026-01-22 04:17:32.298594,nya1,817
2026-01-22 04:17:32.423098,nya1,821
2026-01-22 04:17:32.547398,nya1,825
2026-01-22 04:17:32.672908,nya1,829
2026-01-22 04:17:32.797704,nya1,833
2026-01-22 04:17:32.923402,nya1,837
2026-01-22 04:17:33.048712,nya1,841
2026-01-22 04:17:33.174440,nya1,845
2026-01-22 04:17:33.299321,nya1,849
2026-01-22 04:17:33.422950,nya1,853
2026-01-22 04:17:33.549178,nya1,857
2026-01-22 04:17:33.674631,nya1,861
2026-01-22 04:17:33.799494,nya1,865
2026-01-22 04:17:33.927307,nya1,869
2026-01-22 04:17:34.051030,nya1,873
2026-01-22 04:17:34.175282,nya1,877
2026-01-22 04:17:34.298812,nya1,881
2026-01-22 04:17:34.423524,nya1,885
2026-01-22 04:17:34.549235,nya1,889
2026-01-22 04:17:34.673086,nya1,893
2026-01-22 04:17:34.797423,nya1,897
2026-01-22 04:17:34.922496,nya1,901
2026-01-22 04:17:35.046949,nya1,905
2026-01-22 04:17:35.171653,nya1,909
2026-01-22 04:17:35.296906,nya1,913
2026-01-22 04:17:35.421270,nya1,917
2026-01-22 04:17:35.546185,nya1,921
2026-01-22 04:17:35.671861,nya1,925
2026-01-22 04:17:35.797776,nya1,929
2026-01-22 04:17:35.924942,nya1,933
2026-01-22 04:17:36.050932,nya1,937
2026-01-22 04:17:36.177170,nya1,941
2026-01-22 04:17:36.302892,nya1,945
2026-01-22 04:17:36.428216,nya1,949
2026-01-22 04:17:36.552889,nya1,953
2026-01-22 04:17:36.676133,nya1,957
2026-01-22 04:17:36.800843,nya1,961
2026-01-22 04:17:36.926135,nya1,965
2026-01-22 04:17:37.049725,nya1,969
2026-01-22 04:17:37.174147,nya1,973
2026-01-22 04:17:37.297472,nya1,977
2026-01-22 04:17:37.421765,nya1,981
2026-01-22 04:17:37.546593,nya1,985
2026-01-22 04:17:37.669630,nya1,989
2026-01-22 04:17:37.794454,nya1,993
2026-01-22 04:17:37.919312,nya1,997
2026-01-22 04:17:38.045492,nya1,1001
2026-01-22 04:17:38.170654,nya1,1005
2026-01-22 04:17:38.294672,nya1,1009
2026-01-22 04:17:38.418806,nya1,1013
2026-01-22 04:17:38.544492,nya1,1017
2026-01-22 04:17:38.668141,nya1,1021
2026-01-22 04:17:38.793070,nya1,1025
2026-01-22 04:17:38.916994,nya1,1029
2026-01-22 04:17:39.041776,nya1,1033
2026-01-22 04:17:39.165866,nya1,1037
2026-01-22 04:17:39.289620,nya1,1041
2026-01-22 04:17:39.413644,nya1,1045
2026-01-22 04:17:39.538411,nya1,1049
2026-01-22 04:17:39.662526,nya1,1053
2026-01-22 04:17:39.787730,nya1,1057
2026-01-22 04:17:39.914999,nya1,1061
2026-01-22 04:17:40.039543,nya1,1065
2026-01-22 04:17:40.163446,nya1,1069
2026-01-22 04:17:40.287063,nya1,1073
2026-01-22 04:17:40.411980,nya1,1077
2026-01-22 04:17:40.535657,nya1,1081
2026-01-22 04:17:40.661569,nya1,1085
2026-01-22 04:17:40.785449,nya1,1089
2026-01-22 04:17:40.909194,nya1,1093
2026-01-22 04:17:41.034309,nya1,1097
2026-01-22 04:17:41.159109,nya1,1101
2026-01-22 04:17:41.284267,nya1,1105
2026-01-22 04:17:41.408347,nya1,1109
2026-01-22 04:17:41.533283,nya1,1113
2026-01-22 04:17:41.657896,nya1,1117
2026-01-22 04:17:41.782215,nya1,1121
2026-01-22 04:17:41.906933,nya1,1125
2026-01-22 04:17:42.030484,nya1,1129
2026-01-22 04:17:42.155591,nya1,1133
2026-01-22 04:17:42.279073,nya1,1137
2026-01-22 04:17:42.404953,nya1,1141
2026-01-22 04:17:42.529196,nya1,1145
2026-01-22 04:17:42.652543,nya1,1149
2026-01-22 04:17:42.777759,nya1,1153
2026-01-22 04:17:42.903171,nya1,1157
2026-01-22 04:17:43.028448,nya1,1161
2026-01-22 04:17:43.151050,nya1,1165
2026-01-22 04:17:43.277908,nya1,1169
2026-01-22 04:17:43.403034,nya1,1173
2026-01-22 04:17:43.526809,nya1,1177
2026-01-22 04:17:43.651987,nya1,1181
2026-01-22 04:17:43.775631,nya1,1185
2026-01-22 04:17:43.900433,nya1,1189
2026-01-22 04:17:44.025204,nya1,1193
2026-01-22 04:17:44.150710,nya1,1197
2026-01-22 04:17:44.276916,nya1,1201
2026-01-22 04:17:44.400914,nya1,1205
2026-01-22 04:17:44.526488,nya1,1209
2026-01-22 04:17:44.650708,nya1,1213
2026-01-22 04:17:44.774377,nya1,1217
2026-01-22 04:17:44.899760,nya1,1221
2026-01-22 04:17:45.022557,nya1,1225
2026-01-22 04:17:45.148287,nya1,1229
2026-01-22 04:17:45.271166,nya1,1233
2026-01-22 04:17:45.395435,nya1,1237
2026-01-22 04:17:45.519694,nya1,1241
2026-01-22 04:17:45.644549,nya1,1245
2026-01-22 04:17:45.769915,nya1,1249
2026-01-22 04:17:45.896014,nya1,1253
2026-01-22 04:17:46.021311,nya1,1257
2026-01-22 04:17:46.146442,nya1,1261
2026-01-22 04:17:46.271478,nya1,1265
2026-01-22 04:17:46.395655,nya1,1269
2026-01-22 04:17:46.519300,nya1,1273
2026-01-22 04:17:46.644089,nya1,1277
2026-01-22 04:17:46.768264,nya1,1281
2026-01-22 04:17:46.892844,nya1,1285
2026-01-22 04:17:47.018087,nya1,1289
2026-01-22 04:17:47.142290,nya1,1293
2026-01-22 04:17:47.267358,nya1,1297
2026-01-22 04:17:47.392751,nya1,1301
2026-01-22 04:17:47.516310,nya1,1305
2026-01-22 04:17:47.642124,nya1,1309
2026-01-22 04:17:47.766884,nya1,1313
2026-01-22 04:17:47.892938,nya1,1317
2026-01-22 04:17:48.017655,nya1,1321
2026-01-22 04:17:48.142485,nya1,1325
2026-01-22 04:17:48.264990,nya1,1329
2026-01-22 04:17:48.389755,nya1,1333
2026-01-22 04:17:48.513720,nya1,1337
2026-01-22 04:17:48.640332,nya1,1341
2026-01-22 04:17:48.764340,nya1,1345
2026-01-22 04:17:48.891244,nya1,1349
2026-01-22 04:17:49.015898,nya1,1353
2026-01-22 04:17:49.140407,nya1,1357
2026-01-22 04:17:49.264104,nya1,1361
2026-01-22 04:17:49.388067,nya1,1365
2026-01-22 04:17:49.514521,nya1,1369
2026-01-22 04:17:49.638969,nya1,1373
2026-01-22 04:17:49.763189,nya1,1377
2026-01-22 04:17:49.887935,nya1,1381
2026-01-22 04:17:50.013683,nya1,1385
2026-01-22 04:17:50.136034,nya1,1389
2026-01-22 04:17:50.260375,nya1,1393
2026-01-22 04:17:50.384447,nya1,1397
2026-01-22 04:17:50.510418,nya1,1401
2026-01-22 04:17:50.634515,nya1,1405
2026-01-22 04:17:50.760261,nya1,1409
2026-01-22 04:17:50.882830,nya1,1413
2026-01-22 04:17:51.007415,nya1,1417
2026-01-22 04:17:51.131407,nya1,1421
2026-01-22 04:17:51.255797,nya1,1425
2026-01-22 04:17:51.380818,nya1,1429
2026-01-22 04:17:51.505462,nya1,1433
2026-01-22 04:17:51.629293,nya1,1437
2026-01-22 04:17:51.754277,nya1,1441
2026-01-22 04:17:51.878461,nya1,1445
2026-01-22 04:17:52.004219,nya1,1449
2026-01-22 04:17:52.128371,nya1,1453
2026-01-22 04:17:52.250922,nya1,1457
2026-01-22 04:17:52.375621,nya1,1461
2026-01-22 04:17:52.501346,nya1,1465
2026-01-22 04:17:52.625453,nya1,1469
2026-01-22 04:17:52.749793,nya1,1473
2026-01-22 04:17:52.873921,nya1,1477
2026-01-22 04:17:52.998889,nya1,1481
2026-01-22 04:17:53.125466,nya1,1485
2026-01-22 04:17:53.251116,nya1,1489
2026-01-22 04:17:53.375320,nya1,1493
2026-01-22 04:17:53.498296,nya1,1497
2026-01-22 04:17:53.624442,nya1,1501
2026-01-22 04:17:53.734363,nya1,1505
2026-01-22 04:17:53.860796,nya1,1509
2026-01-22 04:17:53.984318,nya1,1513
2026-01-22 04:17:54.109932,nya1,1517
2026-01-22 04:17:54.234086,nya1,1521
2026-01-22 04:17:54.358997,nya1,1525
2026-01-22 04:17:54.481338,nya1,1529
2026-01-22 04:17:54.607011,nya1,1533
2026-01-22 04:17:54.731947,nya1,1537
2026-01-22 04:17:54.855306,nya1,1541
2026-01-22 04:17:54.979540,nya1,1545
2026-01-22 04:17:55.105152,nya1,1549
2026-01-22 04:17:55.229223,nya1,1553
2026-01-22 04:17:55.353928,nya1,1557
2026-01-22 04:17:55.480173,nya1,1561
2026-01-22 04:17:55.603842,nya1,1565
2026-01-22 04:17:55.728047,nya1,1569
2026-01-22 04:17:55.850835,nya1,1573
2026-01-22 04:17:55.974572,nya1,1577
2026-01-22 04:17:56.100302,nya1,1581
2026-01-22 04:17:56.224114,nya1,1585
2026-01-22 04:17:56.349097,nya1,1589
2026-01-22 04:17:56.474328,nya1,1593
2026-01-22 04:17:56.597748,nya1,1597
2026-01-22 04:17:56.722175,nya1,1601
2026-01-22 04:17:56.849409,nya1,1605
2026-01-22 04:17:56.974900,nya1,1609
2026-01-22 04:17:57.099923,nya1,1613
2026-01-22 04:17:57.224720,nya1,1617
2026-01-22 04:17:57.348995,nya1,1621
2026-01-22 04:17:57.473453,nya1,1625
2026-01-22 04:17:57.596798,nya1,1629
2026-01-22 04:17:57.721294,nya1,1633
2026-01-22 04:17:57.845870,nya1,1637
2026-01-22 04:17:57.971381,nya1,1641
2026-01-22 04:17:58.096286,nya1,1645
2026-01-22 04:17:58.221255,nya1,1649
2026-01-22 04:17:58.346781,nya1,1653
2026-01-22 04:17:58.470486,nya1,1657
2026-01-22 04:17:58.593604,nya1,1661
2026-01-22 04:17:58.716588,nya1,1665
2026-01-22 04:17:58.841355,nya1,1669
2026-01-22 04:17:58.967838,nya1,1673
2026-01-22 04:17:59.093316,nya1,1677
2026-01-22 04:17:59.218368,nya1,1681
2026-01-22 04:17:59.343987,nya1,1685
2026-01-22 04:17:59.469261,nya1,1689
2026-01-22 04:17:59.595237,nya1,1693
2026-01-22 04:17:59.719141,nya1,1697
2026-01-22 04:17:59.844544,nya1,1701
2026-01-22 04:17:59.967818,nya1,1705
2026-01-22 04:18:00.092755,nya1,1709
2026-01-22 04:18:00.216127,nya1,1713
2026-01-22 04:18:00.340366,nya1,1717
2026-01-22 04:18:00.463774,nya1,1721
2026-01-22 04:18:00.589334,nya1,1725
2026-01-22 04:18:00.715184,nya1,1729
2026-01-22 04:18:00.839088,nya1,1733
2026-01-22 04:18:00.964173,nya1,1737
2026-01-22 04:18:01.088463,nya1,1741
2026-01-22 04:18:01.211933,nya1,1745
2026-01-22 04:18:01.336115,nya1,1749
2026-01-22 04:18:01.460599,nya1,1753
2026-01-22 04:18:01.584394,nya1,1757
2026-01-22 04:18:01.709669,nya1,1761
2026-01-22 04:18:01.834714,nya1,1765
2026-01-22 04:18:01.959257,nya1,1769
2026-01-22 04:18:02.083459,nya1,1773
2026-01-22 04:18:02.207024,nya1,1777
2026-01-22 04:18:02.330371,nya1,1781
2026-01-22 04:18:02.455593,nya1,1785
2026-01-22 04:18:02.581737,nya1,1789
2026-01-22 04:18:02.706194,nya1,1793
2026-01-22 04:18:02.831545,nya1,1797
2026-01-22 04:18:02.955839,nya1,1801
2026-01-22 04:18:03.078414,nya1,1805
2026-01-22 04:18:03.204313,nya1,1809
2026-01-22 04:18:03.327214,nya1,1813
2026-01-22 04:18:03.450573,nya1,1817
2026-01-22 04:18:03.576509,nya1,1821
2026-01-22 04:18:03.701322,nya1,1825
2026-01-22 04:18:03.827356,nya1,1829
2026-01-22 04:18:03.952436,nya1,1833
2026-01-22 04:18:04.078242,nya1,1837
2026-01-22 04:18:04.203445,nya1,1841
2026-01-22 04:18:04.327870,nya1,1845
2026-01-22 04:18:04.452491,nya1,1849
2026-01-22 04:18:04.562117,nya1,1853
2026-01-22 04:18:04.685720,nya1,1857
2026-01-22 04:18:04.810839,nya1,1861
2026-01-22 04:18:04.936127,nya1,1865
2026-01-22 04:18:05.061101,nya1,1869
2026-01-22 04:18:05.186600,nya1,1873
2026-01-22 04:18:05.311400,nya1,1877
2026-01-22 04:18:05.434374,nya1,1881
2026-01-22 04:18:05.561356,nya1,1885
2026-01-22 04:18:05.683767,nya1,1889
2026-01-22 04:18:05.807702,nya1,1893
2026-01-22 04:18:05.933274,nya1,1897
2026-01-22 04:18:06.057758,nya1,1901
2026-01-22 04:18:06.182420,nya1,1905
2026-01-22 04:18:06.308052,nya1,1909
2026-01-22 04:18:06.433128,nya1,1913
2026-01-22 04:18:06.557790,nya1,1917
2026-01-22 04:18:06.682618,nya1,1921
2026-01-22 04:18:06.808137,nya1,1925
2026-01-22 04:18:06.933202,nya1,1929
2026-01-22 04:18:07.057615,nya1,1933
2026-01-22 04:18:07.181026,nya1,1937
2026-01-22 04:18:07.304554,nya1,1941
2026-01-22 04:18:07.428167,nya1,1945
2026-01-22 04:18:07.553274,nya1,1949
2026-01-22 04:18:07.677989,nya1,1953
2026-01-22 04:18:07.803208,nya1,1957
2026-01-22 04:18:07.927965,nya1,1961
2026-01-22 04:18:08.053171,nya1,1965
2026-01-22 04:18:08.178284,nya1,1969
2026-01-22 04:18:08.305269,nya1,1973
2026-01-22 04:18:08.428560,nya1,1977
2026-01-22 04:18:08.553906,nya1,1981
2026-01-22 04:18:08.678117,nya1,1985
2026-01-22 04:18:08.799715,nya1,1989
2026-01-22 04:18:08.923420,nya1,1993
2026-01-22 04:18:09.050321,nya1,1997
2026-01-22 04:18:09.174283,nya1,2001
2026-01-22 04:18:09.299342,nya1,2005
2026-01-22 04:18:09.424258,nya1,2009
2026-01-22 04:18:09.548483,nya1,2013
2026-01-22 04:18:09.675088,nya1,2017
2026-01-22 04:18:09.799696,nya1,2021
2026-01-22 04:18:09.922899,nya1,2025
2026-01-22 04:18:10.046932,nya1,2029
2026-01-22 04:18:10.173683,nya1,2033
2026-01-22 04:18:10.297367,nya1,2037
2026-01-22 04:18:10.422422,nya1,2041
2026-01-22 04:18:10.547882,nya1,2045
2026-01-22 04:18:10.671921,nya1,2049
2026-01-22 04:18:10.797103,nya1,2053
2026-01-22 04:18:10.922242,nya1,2057
2026-01-22 04:18:11.047715,nya1,2061
2026-01-22 04:18:11.171753,nya1,2065
2026-01-22 04:18:11.296016,nya1,2069
2026-01-22 04:18:11.403893,nya1,2073
2026-01-22 04:18:11.528786,nya1,2077
2026-01-22 04:18:11.653250,nya1,2081
2026-01-22 04:18:11.776956,nya1,2085
2026-01-22 04:18:11.901248,nya1,2089
2026-01-22 04:18:12.025733,nya1,2093
2026-01-22 04:18:12.150699,nya1,2097
2026-01-22 04:18:12.274131,nya1,2101
2026-01-22 04:18:12.400138,nya1,2105
2026-01-22 04:18:12.525655,nya1,2109
2026-01-22 04:18:12.650753,nya1,2113
2026-01-22 04:18:12.774754,nya1,2117
2026-01-22 04:18:12.899608,nya1,2121
2026-01-22 04:18:13.024281,nya1,2125
2026-01-22 04:18:13.101249,nya1,2129
2026-01-22 04:18:13.226751,nya1,2131
2026-01-22 04:18:13.351857,nya1,2133
2026-01-22 04:18:13.474759,nya1,2135
2026-01-22 04:18:13.597728,nya1,2137
2026-01-22 04:18:13.724124,nya1,2139
2026-01-22 04:18:13.847444,nya1,2141
2026-01-22 04:18:13.973761,nya1,2143
2026-01-22 04:18:14.097454,nya1,2145
2026-01-22 04:18:14.221767,nya1,2147
2026-01-22 04:18:14.346546,nya1,2149
